book_x,chapter_number,section_number,engaged,access,book_y,submit,learning_duration,learning_duration_rounded
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,49657.0,2023-03-17 20:51:24,College / Advanced Statistics and Data Science (ABCD),2023-03-17 20:51:44,0 days 00:00:20,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,792.0,2023-04-16 02:57:26,College / Advanced Statistics and Data Science (ABCD),2023-04-17 07:02:13,1 days 04:04:47,1
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,3886.0,2023-04-16 23:54:36,College / Advanced Statistics and Data Science (ABCD),2023-04-24 03:34:22,7 days 03:39:46,7
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,2839.0,2023-04-17 06:34:58,College / Advanced Statistics and Data Science (ABCD),2023-04-26 05:25:49,8 days 22:50:51,8
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,72414.0,2023-04-26 04:54:03,College / Advanced Statistics and Data Science (ABCD),2023-04-30 23:57:45,4 days 19:03:42,4
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,2571.0,2023-04-26 16:16:57,College / Advanced Statistics and Data Science (ABCD),2023-05-01 08:07:50,4 days 15:50:53,4
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,6718.0,2023-04-26 18:59:45,College / Advanced Statistics and Data Science (ABCD),2023-05-20 03:21:55,23 days 08:22:10,23
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,198773.0,2023-05-17 00:08:32,College / Advanced Statistics and Data Science (ABCD),2023-05-17 09:24:38,0 days 09:16:06,0
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,19690.0,2023-05-17 09:24:42,College / Advanced Statistics and Data Science (ABCD),2023-05-20 03:19:38,2 days 17:54:56,2
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,5810.0,2023-05-17 11:28:47,College / Advanced Statistics and Data Science (ABCD),2023-05-30 01:20:45,12 days 13:51:58,12
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,2337.0,2023-05-30 01:20:54,College / Advanced Statistics and Data Science (ABCD),2023-06-01 22:04:26,2 days 20:43:32,2
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,28543.0,2023-05-30 06:23:01,College / Advanced Statistics and Data Science (ABCD),2023-06-05 06:44:02,6 days 00:21:01,6
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,24513.0,2023-06-05 06:44:11,College / Advanced Statistics and Data Science (ABCD),2023-06-06 00:05:49,0 days 17:21:38,0
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,26004.0,2023-06-05 18:09:29,College / Advanced Statistics and Data Science (ABCD),2023-06-16 21:11:38,11 days 03:02:09,11
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,43697.0,2023-06-16 21:11:51,College / Advanced Statistics and Data Science (ABCD),2023-06-16 23:57:28,0 days 02:45:37,0
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,27135.0,2023-06-16 23:57:33,College / Advanced Statistics and Data Science (ABCD),2023-06-17 00:55:27,0 days 00:57:54,0
College / Statistics and Data Science (ABC),1.0,3.0,146066.0,2023-01-11 00:24:28,College / Statistics and Data Science (ABC),2023-01-11 08:03:02,0 days 07:38:34,0
College / Statistics and Data Science (ABC),2.0,1.0,924.0,2023-01-12 01:09:26,College / Statistics and Data Science (ABC),2023-01-14 22:44:22,2 days 21:34:56,2
College / Statistics and Data Science (ABC),3.0,1.0,1858.0,2023-01-14 22:44:30,College / Statistics and Data Science (ABC),2023-01-19 03:24:06,4 days 04:39:36,4
College / Statistics and Data Science (ABC),4.0,1.0,1068.0,2023-01-19 03:24:11,College / Statistics and Data Science (ABC),2023-01-20 22:35:12,1 days 19:11:01,1
College / Statistics and Data Science (ABC),5.0,1.0,7310.0,2023-01-24 21:25:00,College / Statistics and Data Science (ABC),2023-01-25 08:54:50,0 days 11:29:50,0
College / Statistics and Data Science (ABC),6.0,1.0,0.0,2023-01-25 08:54:58,College / Statistics and Data Science (ABC),2023-02-02 03:15:42,7 days 18:20:44,7
College / Statistics and Data Science (ABC),8.0,1.0,3345.0,2023-02-09 23:30:00,College / Statistics and Data Science (ABC),2023-02-15 23:37:49,6 days 00:07:49,6
College / Statistics and Data Science (ABC),9.0,1.0,4303.0,2023-02-22 03:41:04,College / Statistics and Data Science (ABC),2023-02-23 18:35:07,1 days 14:54:03,1
College / Statistics and Data Science (ABC),10.0,1.0,3784.0,2023-02-28 23:16:46,College / Statistics and Data Science (ABC),2023-03-02 22:08:13,1 days 22:51:27,1
College / Statistics and Data Science (ABC),11.0,1.0,8935.0,2023-03-09 01:00:57,College / Statistics and Data Science (ABC),2023-03-09 21:52:52,0 days 20:51:55,0
College / Statistics and Data Science (ABC),12.0,1.0,8371.0,2023-03-13 21:39:22,College / Statistics and Data Science (ABC),2023-03-16 00:12:41,2 days 02:33:19,2
College / Statistics and Data Science (ABC),1.0,3.0,793.0,2023-01-13 22:14:09,College / Statistics and Data Science (ABC),2023-01-16 07:51:42,2 days 09:37:33,2
College / Statistics and Data Science (ABC),2.0,1.0,3952.0,2023-01-16 02:29:40,College / Statistics and Data Science (ABC),2023-01-16 07:47:03,0 days 05:17:23,0
College / Statistics and Data Science (ABC),3.0,1.0,486.0,2023-01-19 22:04:25,College / Statistics and Data Science (ABC),2023-01-24 07:22:15,4 days 09:17:50,4
College / Statistics and Data Science (ABC),4.0,1.0,57.0,2023-01-24 03:53:38,College / Statistics and Data Science (ABC),2023-01-24 07:17:02,0 days 03:23:24,0
College / Statistics and Data Science (ABC),5.0,1.0,518.0,2023-01-26 02:21:02,College / Statistics and Data Science (ABC),2023-01-27 07:08:37,1 days 04:47:35,1
College / Statistics and Data Science (ABC),6.0,1.0,11.0,2023-02-03 11:48:53,College / Statistics and Data Science (ABC),2023-02-04 06:27:46,0 days 18:38:53,0
College / Statistics and Data Science (ABC),8.0,1.0,1041.0,2023-02-17 04:55:56,College / Statistics and Data Science (ABC),2023-02-17 07:24:10,0 days 02:28:14,0
College / Statistics and Data Science (ABC),9.0,1.0,724.0,2023-02-17 05:15:39,College / Statistics and Data Science (ABC),2023-02-24 07:39:22,7 days 02:23:43,7
College / Statistics and Data Science (ABC),10.0,1.0,307.0,2023-03-03 22:23:08,College / Statistics and Data Science (ABC),2023-03-04 05:05:14,0 days 06:42:06,0
College / Statistics and Data Science (ABC),11.0,1.0,305.0,2023-03-11 05:25:12,College / Statistics and Data Science (ABC),2023-03-11 07:00:07,0 days 01:34:55,0
College / Statistics and Data Science (ABC),12.0,1.0,43957.0,2023-03-20 05:28:33,College / Statistics and Data Science (ABC),2023-03-22 16:29:51,2 days 11:01:18,2
College / Statistics and Data Science (ABC),1.0,3.0,1535.0,2023-01-26 00:06:28,College / Statistics and Data Science (ABC),2023-02-23 20:23:10,28 days 20:16:42,28
College / Statistics and Data Science (ABC),2.0,1.0,1345.0,2023-02-02 00:04:19,College / Statistics and Data Science (ABC),2023-04-10 19:30:17,67 days 19:25:58,67
College / Statistics and Data Science (ABC),3.0,1.0,553.0,2023-02-16 00:06:42,College / Statistics and Data Science (ABC),2023-05-14 21:16:13,87 days 21:09:31,87
College / Statistics and Data Science (ABC),4.0,3.0,149326.0,2023-03-09 00:19:06,College / Statistics and Data Science (ABC),2023-03-09 00:20:39,0 days 00:01:33,0
College / Statistics and Data Science (ABC),8.0,2.0,9233.0,2023-05-01 23:34:06,College / Statistics and Data Science (ABC),2023-05-01 23:57:16,0 days 00:23:10,0
College / Statistics and Data Science (ABC),9.0,2.0,112002.0,2023-05-15 23:21:03,College / Statistics and Data Science (ABC),2023-05-15 23:22:25,0 days 00:01:22,0
College / Statistics and Data Science (ABC),1.0,3.0,21154.0,2023-06-27 00:33:37,College / Statistics and Data Science (ABC),2023-06-27 06:43:41,0 days 06:10:04,0
College / Statistics and Data Science (ABC),2.0,1.0,1809.0,2023-06-27 06:44:01,College / Statistics and Data Science (ABC),2023-06-28 05:28:22,0 days 22:44:21,0
College / Statistics and Data Science (ABC),3.0,1.0,226.0,2023-06-28 05:28:29,College / Statistics and Data Science (ABC),2023-06-29 04:40:35,0 days 23:12:06,0
College / Statistics and Data Science (ABC),4.0,1.0,1318.0,2023-06-29 04:40:46,College / Statistics and Data Science (ABC),2023-07-01 00:15:59,1 days 19:35:13,1
College / Statistics and Data Science (ABC),5.0,1.0,0.0,2023-07-03 01:03:36,College / Statistics and Data Science (ABC),2023-07-06 06:56:42,3 days 05:53:06,3
College / Statistics and Data Science (ABC),6.0,1.0,136.0,2023-07-04 07:21:44,College / Statistics and Data Science (ABC),2023-07-06 06:54:13,1 days 23:32:29,1
College / Statistics and Data Science (ABC),8.0,1.0,19173.0,2023-07-09 03:46:12,College / Statistics and Data Science (ABC),2023-07-12 05:09:13,3 days 01:23:01,3
College / Statistics and Data Science (ABC),9.0,1.0,1096.0,2023-07-12 05:09:19,College / Statistics and Data Science (ABC),2023-07-13 04:32:08,0 days 23:22:49,0
College / Statistics and Data Science (ABC),10.0,1.0,1246.0,2023-07-15 17:33:55,College / Statistics and Data Science (ABC),2023-07-18 17:18:42,2 days 23:44:47,2
College / Statistics and Data Science (ABC),11.0,1.0,1941.0,2023-07-17 07:25:13,College / Statistics and Data Science (ABC),2023-07-20 05:58:20,2 days 22:33:07,2
College / Statistics and Data Science (ABC),12.0,1.0,3497.0,2023-07-20 05:59:38,College / Statistics and Data Science (ABC),2023-07-26 05:57:22,5 days 23:57:44,5
College / Statistics and Data Science (ABC),13.0,1.0,263719.0,2023-07-25 16:24:44,College / Statistics and Data Science (ABC),2023-07-26 05:46:53,0 days 13:22:09,0
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,1466.0,2023-04-10 09:57:29,College / Advanced Statistics and Data Science (ABCD),2023-04-11 05:14:30,0 days 19:17:01,0
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,467.0,2023-04-11 00:07:20,College / Advanced Statistics and Data Science (ABCD),2023-04-14 00:58:58,3 days 00:51:38,3
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,1102.0,2023-04-12 06:12:00,College / Advanced Statistics and Data Science (ABCD),2023-04-14 01:05:19,1 days 18:53:19,1
College / Advanced Statistics and Data Science (ABCD),4.0,1.0,1374.0,2023-04-13 18:54:09,College / Advanced Statistics and Data Science (ABCD),2023-04-17 09:10:55,3 days 14:16:46,3
College / Advanced Statistics and Data Science (ABCD),5.0,1.0,4996.0,2023-04-17 19:19:30,College / Advanced Statistics and Data Science (ABCD),2023-04-18 04:00:30,0 days 08:41:00,0
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,727.0,2023-04-18 03:55:58,College / Advanced Statistics and Data Science (ABCD),2023-04-24 06:53:16,6 days 02:57:18,6
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,4543.0,2023-04-28 00:40:49,College / Advanced Statistics and Data Science (ABCD),2023-05-01 04:11:23,3 days 03:30:34,3
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,4647.0,2023-05-05 00:45:34,College / Advanced Statistics and Data Science (ABCD),2023-05-08 02:13:54,3 days 01:28:20,3
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,7909.0,2023-05-10 23:11:34,College / Advanced Statistics and Data Science (ABCD),2023-05-12 17:04:27,1 days 17:52:53,1
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,984.0,2023-05-10 20:50:54,College / Advanced Statistics and Data Science (ABCD),2023-05-11 22:31:45,1 days 01:40:51,1
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,144.0,2023-05-16 00:01:58,College / Advanced Statistics and Data Science (ABCD),2023-05-27 16:47:08,11 days 16:45:10,11
College / Advanced Statistics and Data Science (ABCD),13.0,1.0,681.0,2023-05-29 01:29:52,College / Advanced Statistics and Data Science (ABCD),2023-05-29 04:09:02,0 days 02:39:10,0
College / Advanced Statistics and Data Science (ABCD),14.0,1.0,3949.0,2023-05-29 07:16:06,College / Advanced Statistics and Data Science (ABCD),2023-06-03 03:37:13,4 days 20:21:07,4
College / Advanced Statistics and Data Science (ABCD),15.0,1.0,967.0,2023-05-29 10:34:32,College / Advanced Statistics and Data Science (ABCD),2023-05-29 23:49:36,0 days 13:15:04,0
College / Advanced Statistics and Data Science (ABCD),16.0,1.0,576.0,2023-05-29 10:36:57,College / Advanced Statistics and Data Science (ABCD),2023-05-30 00:20:25,0 days 13:43:28,0
College / Statistics and Data Science (ABC),6.0,1.0,5559.0,2023-01-26 17:11:09,College / Statistics and Data Science (ABC),2023-02-23 18:18:50,28 days 01:07:41,28
College / Statistics and Data Science (ABC),8.0,1.0,177781.0,2023-04-05 20:25:39,College / Statistics and Data Science (ABC),2023-05-17 05:48:33,41 days 09:22:54,41
College / Statistics and Data Science (ABC),9.0,1.0,125545.0,2023-05-02 21:59:27,College / Statistics and Data Science (ABC),2023-05-02 23:19:05,0 days 01:19:38,0
College / Statistics and Data Science (ABC),10.0,1.0,343874.0,2023-05-03 21:41:00,College / Statistics and Data Science (ABC),2023-05-03 22:23:00,0 days 00:42:00,0
College / Statistics and Data Science (ABC),1.0,3.0,2438.0,2023-06-27 01:41:53,College / Statistics and Data Science (ABC),2023-06-27 18:30:01,0 days 16:48:08,0
College / Statistics and Data Science (ABC),2.0,1.0,16266.0,2023-06-27 04:00:05,College / Statistics and Data Science (ABC),2023-06-28 00:33:19,0 days 20:33:14,0
College / Statistics and Data Science (ABC),3.0,1.0,3723.0,2023-06-28 00:31:16,College / Statistics and Data Science (ABC),2023-06-29 04:16:58,1 days 03:45:42,1
College / Statistics and Data Science (ABC),4.0,1.0,2451.0,2023-06-29 04:17:03,College / Statistics and Data Science (ABC),2023-06-30 14:33:44,1 days 10:16:41,1
College / Statistics and Data Science (ABC),5.0,1.0,1117.0,2023-07-01 17:51:23,College / Statistics and Data Science (ABC),2023-07-01 23:15:40,0 days 05:24:17,0
College / Statistics and Data Science (ABC),6.0,1.0,4984.0,2023-07-03 18:51:08,College / Statistics and Data Science (ABC),2023-07-04 20:40:08,1 days 01:49:00,1
College / Statistics and Data Science (ABC),8.0,1.0,3847.0,2023-07-08 00:23:30,College / Statistics and Data Science (ABC),2023-07-08 17:54:40,0 days 17:31:10,0
College / Statistics and Data Science (ABC),9.0,1.0,1057.0,2023-07-09 19:24:46,College / Statistics and Data Science (ABC),2023-07-10 18:32:22,0 days 23:07:36,0
College / Statistics and Data Science (ABC),10.0,1.0,650.0,2023-07-17 18:26:37,College / Statistics and Data Science (ABC),2023-07-17 22:34:32,0 days 04:07:55,0
College / Statistics and Data Science (ABC),11.0,1.0,566.0,2023-07-17 22:31:44,College / Statistics and Data Science (ABC),2023-07-20 00:37:59,2 days 02:06:15,2
College / Statistics and Data Science (ABC),12.0,1.0,2871.0,2023-07-20 00:38:29,College / Statistics and Data Science (ABC),2023-07-27 01:04:18,7 days 00:25:49,7
College / Statistics and Data Science (ABC),13.0,1.0,12454.0,2023-07-27 01:05:09,College / Statistics and Data Science (ABC),2023-07-28 23:52:08,1 days 22:46:59,1
College / Advanced Statistics and Data Science (ABCD),1.0,3.0,1335.0,2023-04-04 16:32:53,College / Advanced Statistics and Data Science (ABCD),2023-04-06 02:17:59,1 days 09:45:06,1
College / Advanced Statistics and Data Science (ABCD),2.0,1.0,0.0,2023-04-06 22:37:08,College / Advanced Statistics and Data Science (ABCD),2023-04-08 20:25:19,1 days 21:48:11,1
College / Advanced Statistics and Data Science (ABCD),3.0,1.0,242.0,2023-04-10 20:07:20,College / Advanced Statistics and Data Science (ABCD),2023-04-13 17:29:27,2 days 21:22:07,2
College / Advanced Statistics and Data Science (ABCD),4.0,2.0,4656.0,2023-04-13 17:30:58,College / Advanced Statistics and Data Science (ABCD),2023-04-14 20:34:49,1 days 03:03:51,1
College / Advanced Statistics and Data Science (ABCD),5.0,2.0,1534.0,2023-04-18 06:41:23,College / Advanced Statistics and Data Science (ABCD),2023-04-18 22:59:51,0 days 16:18:28,0
College / Advanced Statistics and Data Science (ABCD),6.0,1.0,1.0,2023-04-25 22:37:42,College / Advanced Statistics and Data Science (ABCD),2023-04-27 22:37:14,1 days 23:59:32,1
College / Advanced Statistics and Data Science (ABCD),8.0,1.0,695.0,2023-05-09 16:56:56,College / Advanced Statistics and Data Science (ABCD),2023-05-10 02:41:58,0 days 09:45:02,0
College / Advanced Statistics and Data Science (ABCD),9.0,1.0,479.0,2023-05-16 16:39:50,College / Advanced Statistics and Data Science (ABCD),2023-05-17 00:18:09,0 days 07:38:19,0
College / Advanced Statistics and Data Science (ABCD),10.0,1.0,400.0,2023-05-25 05:26:59,College / Advanced Statistics and Data Science (ABCD),2023-05-25 21:52:18,0 days 16:25:19,0
College / Advanced Statistics and Data Science (ABCD),11.0,1.0,354.0,2023-05-29 22:40:27,College / Advanced Statistics and Data Science (ABCD),2023-05-30 21:16:12,0 days 22:35:45,0
College / Advanced Statistics and Data Science (ABCD),12.0,1.0,713.0,2023-05-30 21:16:15,College / Advanced Statistics and Data Science (ABCD),2023-06-06 22:12:26,7 days 00:56:11,7
College / Statistics and Data Science (ABC),1.0,3.0,139.0,2023-01-14 21:11:14,College / Statistics and Data Science (ABC),2023-01-16 02:03:46,1 days 04:52:32,1
College / Statistics and Data Science (ABC),2.0,1.0,286.0,2023-01-16 02:04:01,College / Statistics and Data Science (ABC),2023-01-31 07:28:09,15 days 05:24:08,15
College / Statistics and Data Science (ABC),3.0,1.0,359.0,2023-01-16 05:23:47,College / Statistics and Data Science (ABC),2023-01-23 07:19:47,7 days 01:56:00,7
College / Statistics and Data Science (ABC),4.0,1.0,193.0,2023-01-20 21:07:59,College / Statistics and Data Science (ABC),2023-01-23 07:16:42,2 days 10:08:43,2
College / Statistics and Data Science (ABC),5.0,1.0,476.0,2023-01-25 02:41:07,College / Statistics and Data Science (ABC),2023-01-26 21:45:39,1 days 19:04:32,1
College / Statistics and Data Science (ABC),6.0,1.0,675.0,2023-01-30 04:55:42,College / Statistics and Data Science (ABC),2023-02-28 07:25:16,29 days 02:29:34,29
College / Statistics and Data Science (ABC),8.0,1.0,271.0,2023-02-08 21:05:56,College / Statistics and Data Science (ABC),2023-02-28 21:10:22,20 days 00:04:26,20
College / Statistics and Data Science (ABC),9.0,1.0,635.0,2023-02-18 06:39:12,College / Statistics and Data Science (ABC),2023-02-28 21:35:49,10 days 14:56:37,10
